Customer ID,Customer First,Customer Last,TicketID,Ticket Created,Workorder Created,Employee ID,Employee First,Employee Last,Clocked In,Certification
C488924344-5,Milo,Sherwen,T171456091-0,10/21/2020 17:25,12/08/2023 21:43:39,697-131-7335,E718792150-0,Rosmunda,10/22/2020 13:24
C392624733-9,Tedd,Mariner,T582365021-3,10/21/2020 17:27,12/08/2023 21:43:39,517-153-6540,E068439228-3,Lory,10/22/2020 13:25
C669599297-5,Chiquia,Whodcoat,T375986850-9,10/21/2020 17:27,12/08/2023 21:43:39,226-902-9127,E848746700-8,Bobby,10/22/2020 13:41
C357083258-9,Dacie,Sellman,T733106655-2,10/21/2020 17:27,12/08/2023 21:43:39,700-904-4127,E191500809-3,Nickolaus,10/22/2020 13:47
C479161004-0,Weber,Longcake,T628861142-5,10/21/2020 17:30,12/08/2023 21:43:39,309-611-2888,E649762503-8,Jock,10/22/2020 13:48
C731477894-9,Berni,Bruff,T738313314-5,10/21/2020 17:30,12/08/2023 21:43:39,730-818-5386,E280380973-7,Lazar,10/22/2020 14:00
C113342279-9,Angil,Tackle,T413491677-1,10/21/2020 17:32,12/08/2023 21:43:39,867-814-0534,E436229125-3,Faber,10/22/2020 14:22
C532851682-6,Ave,Carlens,T110544939-4,10/21/2020 17:32,12/08/2023 21:43:39,575-892-1945,E678727583-8,Jaquenetta,10/22/2020 14:41
C846855796-X,Maurita,Giabuzzi,T917992931-1,10/21/2020 17:33,12/08/2023 21:43:39,463-517-3006,E409830565-8,Carney,10/22/2020 15:05
C103268062-8,Marys,Connelly,T642632308-X,10/21/2020 17:34,12/08/2023 21:43:39,216-664-0097,E852411464-9,Missie,10/22/2020 15:19
C891874607-5,Hadrian,Borrott,T674717453-4,10/21/2020 17:36,12/08/2023 21:43:39,270-966-9892,E244030467-0,Imelda,10/22/2020 15:23
C146284244-5,Dene,Crankshaw,T142483940-8,10/21/2020 17:37,12/08/2023 21:43:39,232-479-5724,E080544963-9,Celeste,10/22/2020 17:40
C911097577-2,Katinka,Gladdis,T825475503-5,10/21/2020 17:37,12/08/2023 21:43:39,131-505-3969,E278439692-4,Drusie,10/22/2020 17:46
C874300729-5,Celestyn,Ratley,T401030939-3,10/21/2020 17:41,12/08/2023 21:43:39,103-875-5547,E921050002-4,Ashly,10/22/2020 17:52
C734465600-0,Kaycee,Beringer,T553552863-3,10/21/2020 17:43,12/08/2023 21:43:39,346-205-6209,E460510684-7,Zola,10/22/2020 18:09
C324537184-5,Whitney,Rasmus,T526363207-X,10/21/2020 17:43,12/08/2023 21:43:39,780-159-0889,E583827349-6,Lillis,10/22/2020 18:09
C976420141-5,Anna-diana,Zellmer,T837757208-7,10/21/2020 17:44,12/08/2023 21:43:39,234-524-0889,E250230035-5,Agustin,10/22/2020 18:17
C630283962-9,Jerrold,Syversen,T555069953-2,10/21/2020 17:45,12/08/2023 21:43:39,544-755-8736,E915433789-5,Constantia,10/22/2020 18:42
C922015223-1,Thacher,Prantl,T363272787-2,10/21/2020 17:46,12/08/2023 21:43:39,838-946-3060,E229381915-9,Corissa,10/22/2020 18:52
C521188922-3,Matthiew,Penddreth,T484142779-1,10/21/2020 17:46,12/08/2023 21:43:39,334-164-8965,E807562006-2,Loren,10/22/2020 19:16
C081126193-X,Cherie,Monkeman,T874698009-1,10/21/2020 17:46,12/08/2023 21:43:39,239-946-3472,E528861241-2,Emelda,10/22/2020 20:08
C677666065-4,Ashli,Noone,T984483611-5,10/21/2020 17:47,12/08/2023 21:43:39,941-398-4839,E590398301-4,Quincy,10/22/2020 21:19
C036031620-4,Ramsey,Maron,T165085733-0,10/21/2020 17:48,12/08/2023 21:43:39,703-650-2780,E191932958-7,Loren,10/22/2020 21:39
C849540205-X,Coriss,Maddyson,T430946131-X,10/21/2020 17:48,12/08/2023 21:43:39,696-541-3369,E163057678-6,Correy,10/22/2020 22:58
C602119473-X,Eben,Mitie,T779102584-1,10/21/2020 17:49,12/08/2023 21:43:39,923-828-9807,E247884184-3,Geno,10/22/2020 23:10
C484399473-1,Lamont,Arnald,T327722779-0,10/21/2020 17:49,12/08/2023 21:43:39,702-932-2542,E777701112-X,Cleopatra,10/22/2020 23:17
C298570415-4,Emmet,Galilee,T876994013-4,10/21/2020 17:50,12/08/2023 21:43:39,591-578-0263,E569321738-8,Emelita,10/22/2020 0:00
C932885031-2,Obadias,Joliffe,T150235143-9,10/21/2020 17:50,12/08/2023 21:43:39,871-450-8734,E002730958-4,Anette,10/22/2020 0:37
C646862625-0,Clementina,Poore,T215869513-7,10/21/2020 17:51,12/08/2023 21:43:39,719-634-1163,E173766832-7,Galvan,10/22/2020 0:43
C532447180-1,Nicholle,Cowderay,T413724041-8,10/21/2020 17:52,12/08/2023 21:43:39,781-555-9069,E994400969-5,Lucky,10/22/2020 0:46
C229988586-2,Nicolle,Orsi,T612233896-6,10/21/2020 17:53,12/08/2023 21:43:39,347-643-2335,E238784262-6,Geoffry,10/22/2020 0:48
C684595539-5,Saree,Wilcinskis,T140612676-4,10/21/2020 17:55,12/08/2023 21:43:39,444-903-1024,E549193235-3,Rab,10/22/2020 0:49
C615918490-3,Natassia,Treasaden,T210818772-3,10/21/2020 17:55,12/08/2023 21:43:39,191-586-5737,E098634491-5,Andie,10/22/2020 1:28
C060060924-3,Clary,Leftly,T807907771-1,10/21/2020 17:57,12/08/2023 21:43:39,807-685-2077,E035866010-6,Malissa,10/22/2020 2:01
C667436912-8,Janeta,Ogle,T386497014-8,10/21/2020 17:57,12/08/2023 21:43:39,703-222-7157,E628590413-8,Robby,10/22/2020 2:09
C343316548-3,Laurence,Simpole,T147956891-0,10/21/2020 17:57,12/08/2023 21:43:39,504-311-4168,E268775104-9,Bealle,10/22/2020 2:41
C025943916-9,Davis,Fardoe,T410665414-8,10/21/2020 17:58,12/08/2023 21:43:39,214-927-1304,E370350098-0,Meris,10/22/2020 2:42
C519931794-6,Kurtis,Brierley,T448833520-9,10/21/2020 17:58,12/08/2023 21:43:39,814-328-7660,E874903957-1,Cleavland,10/22/2020 2:49
C585593698-8,Gene,Truran,T129203051-8,10/21/2020 18:00,12/08/2023 21:43:39,964-582-8139,E122366432-5,Ruy,10/22/2020 3:11
C622371003-8,Kean,Gillow,T736002934-1,10/21/2020 18:00,12/08/2023 21:43:39,136-240-1043,E223725169-X,Dorise,10/22/2020 3:29
C308472746-5,Stanislas,Scantlebury,T347701181-3,10/21/2020 18:00,12/08/2023 21:43:39,360-512-3630,E265604863-X,Lindsey,10/22/2020 3:33
C933248671-9,Garald,Hubbard,T787425488-0,10/21/2020 18:06,12/08/2023 21:43:39,162-683-1619,E728914929-7,Rustin,10/22/2020 3:52
C819381607-2,Burk,Crebo,T566303185-5,10/21/2020 18:07,12/08/2023 21:43:39,142-346-0533,E573157662-9,Sabrina,10/22/2020 3:53
C522453919-6,Giorgia,Rooke,T093851941-7,10/21/2020 18:09,12/08/2023 21:43:39,641-142-2868,E389203237-8,Meir,10/22/2020 4:08
C184142619-9,Kenn,Jillis,T750437933-6,10/21/2020 18:09,12/08/2023 21:43:39,324-403-8598,E100181454-1,Hilly,10/22/2020 4:28
C652422870-7,Anson,Proudley,T418062875-9,10/21/2020 18:18,12/08/2023 21:43:39,210-432-2199,E787184931-X,Etta,10/22/2020 4:31
C170716510-6,Christy,Mallord,T739762592-4,10/21/2020 18:21,12/08/2023 21:43:39,734-363-1610,E047885023-9,Thaddeus,10/22/2020 4:57
C587541870-2,Jonie,D'eathe,T352923189-4,10/21/2020 18:21,12/08/2023 21:43:39,936-165-7262,E989964449-8,Karlyn,10/22/2020 5:24
C637574701-5,Birdie,Powdrill,T490406895-5,10/21/2020 18:22,12/08/2023 21:43:39,607-716-9604,E768251656-9,Valdemar,10/22/2020 5:40
C651047551-0,Kat,Cavnor,T782320192-5,10/21/2020 18:22,12/08/2023 21:43:39,877-409-1923,E425282392-7,Wyatan,10/22/2020 6:13
C757650642-3,Urbain,Yu,T038779595-2,10/21/2020 18:29,12/08/2023 21:43:39,111-575-1503,E400109914-4,Prudi,10/22/2020 6:50
C575654774-6,Octavia,Gaw,T634083663-1,10/21/2020 18:29,12/08/2023 21:43:39,155-486-8166,E279958770-4,Keely,10/22/2020 7:22
C465863806-1,Merrile,Whinray,T876592751-6,10/21/2020 18:32,12/08/2023 21:43:39,146-431-5872,E152075054-4,Kamilah,10/22/2020 7:24
C633226841-7,Maisie,Andrez,T221018296-4,10/21/2020 18:32,12/08/2023 21:43:39,383-190-1167,E966724500-4,Carlita,10/22/2020 7:41
C873102855-1,Michelina,Pieroni,T948046337-7,10/21/2020 18:34,12/08/2023 21:43:39,101-504-0354,E709721373-6,Arvin,10/22/2020 7:45
C432622254-9,Matias,Bottell,T857152939-6,10/21/2020 18:34,12/08/2023 21:43:39,365-760-2917,E526547558-3,Giacobo,10/22/2020 8:04
C885506926-8,Lenette,Dairton,T911793896-1,10/21/2020 18:34,12/08/2023 21:43:39,687-533-2779,E130761876-6,Marys,10/22/2020 8:30
C263789413-X,Nels,Stabler,T256224238-6,10/21/2020 18:37,12/08/2023 21:43:39,950-127-2536,E015523682-2,Pennie,10/22/2020 8:46
C798531477-6,Eustacia,Tiery,T927014593-X,10/21/2020 18:38,12/08/2023 21:43:39,205-166-4635,E175414192-7,Fowler,10/22/2020 8:46
C913633317-4,Feliza,Whimper,T740149954-1,10/21/2020 18:38,12/08/2023 21:43:39,346-434-2911,E179573631-3,Coleen,10/22/2020 8:55
C166815482-X,Augie,Cortez,T486854374-1,10/21/2020 18:41,12/08/2023 21:43:39,456-687-2066,E936422760-3,Libbie,10/22/2020 9:08
C867613025-6,Mariska,Creser,T020615092-X,10/21/2020 18:42,12/08/2023 21:43:39,189-118-1140,E176224889-1,Nicky,10/22/2020 9:17
C000804152-0,Pooh,Swainson,T699229537-3,10/21/2020 18:45,12/08/2023 21:43:39,415-538-8505,E947010894-9,Leroi,10/22/2020 9:39
C161208687-X,Bronson,Goscar,T348373431-7,10/21/2020 18:46,12/08/2023 21:43:39,189-557-3756,E749294844-1,Alys,10/22/2020 9:40
C702677607-X,Sharon,Livesey,T888429965-9,10/21/2020 18:48,12/08/2023 21:43:39,425-280-3190,E861822168-6,Anet,10/22/2020 9:59
C298339675-4,Sherill,Lavrinov,T937050537-7,10/21/2020 18:48,12/08/2023 21:43:39,124-503-8863,E612694158-6,Tobi,10/22/2020 10:07
C652836876-7,Salvador,Stelljes,T235054587-3,10/21/2020 18:50,12/08/2023 21:43:39,972-325-7761,E553195157-4,Andree,10/22/2020 10:08
C486134266-X,Garrett,Ede,T690306324-2,10/21/2020 18:52,12/08/2023 21:43:39,225-757-6127,E846421296-8,Amabel,10/22/2020 10:51
C999980946-4,Papageno,Good,T013334638-2,10/21/2020 18:55,12/08/2023 21:43:39,181-359-9805,E237806840-9,Ashia,10/22/2020 10:58
C310967334-7,Gino,Emlyn,T805762882-0,10/21/2020 18:57,12/08/2023 21:43:39,156-100-5195,E449866299-7,Morgen,10/22/2020 11:17
C026552194-7,Lynette,Dat,T437255620-9,10/21/2020 18:57,12/08/2023 21:43:39,694-851-9056,E395893225-8,Berky,10/22/2020 11:29
C398704776-3,Floria,Sowerby,T553530062-4,10/21/2020 18:58,12/08/2023 21:43:39,266-740-9637,E046121394-X,Carlyn,10/22/2020 12:09
C550418618-8,Desdemona,Lownes,T597994949-6,10/21/2020 18:58,12/08/2023 21:43:39,423-727-0369,E952105906-0,Zebadiah,10/22/2020 12:27
C933821076-6,Karine,Dowthwaite,T469084337-6,10/21/2020 18:59,12/08/2023 21:43:39,124-423-5904,E716799988-1,Torey,10/22/2020 12:35
C763996410-5,Ramona,Treace,T051667043-3,10/21/2020 19:00,12/08/2023 21:43:39,763-453-9558,E068397496-3,Dorise,10/22/2020 13:23
C444273308-2,Lil,Breacher,T195001599-8,10/21/2020 23:01,12/08/2023 21:43:39,697-131-7335,E718792150-0,Rosmunda,10/22/2020 13:24
